gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,90.55,26329,2411,42,3427172,3453454,4325524,4351821,0,36144
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,83.766,31193,4799,106,3322036,3353105,4225419,4256469,0,33183
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,85.734,28312,3804,89,3931292,3959445,83253,111487,0,32658
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,85.877,26673,3481,83,438288,464800,2544451,2517905,0,31002
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,84.317,21214,3139,45,194852,215905,2959537,2938352,0,23225
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,86.379,18281,2460,17,89216,107474,3065200,3046928,0,21692
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,87.194,17523,2136,33,3913826,3931296,65709,83175,0,21432
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,89.211,15525,1587,22,2390048,2405502,499997,484491,0,20426
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,85.309,16711,2311,47,4392470,4409082,3411524,3394860,0,18987
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,80.992,20118,3703,65,964259,984297,1999392,1979317,0,18857
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,81.835,18805,3184,67,926158,944902,2032951,2014319,0,18419
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,79.092,20332,4007,84,2266133,2286336,586651,566436,0,17342
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,79.589,18882,3734,57,2947382,2966178,3882514,3901360,0,16527
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,95.008,9856,484,5,4179770,4189623,2787796,2777947,0,15540
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,82.1,14978,2636,19,3967901,3982847,121497,136460,0,14879
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,80.539,15652,2927,57,1015951,1031524,1953229,1937619,0,14345
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,80.267,15036,2796,59,2576095,2591035,324531,309572,0,13627
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,80.268,14991,2758,68,2931018,2945864,3865933,3880867,0,13573
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,81.527,13809,2426,44,2125771,2139483,710607,696828,0,13317
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,87.987,10539,1161,30,3877704,3888190,41852,52337,0,13257
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,79.756,14444,2744,58,885326,899633,2098572,2084173,0,12767
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,88.726,9890,1057,21,3303375,3313238,4208588,4218445,0,12767
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,79.676,14436,2673,101,1330413,1344673,1315563,1329912,0,12586
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,82.589,12423,2041,54,4414233,4426610,3393946,3381601,0,12518
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,92.44,8558,602,25,4204635,4213166,2766242,2757704,0,12444
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,80.142,13702,2649,41,1909302,1922969,1116015,1102352,0,12323
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,87.619,9684,1135,25,753184,762841,2257647,2248002,0,12004
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,82.083,12033,2052,23,4003307,4015309,151646,163604,0,11970
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,79.12,14066,2805,61,1715026,1729002,1587208,1601230,0,11970
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,86.807,9899,1272,15,2744121,2754000,3661515,3671398,0,11926
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,87.693,9523,1158,12,4027606,4037121,175833,185348,0,11849
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,83.319,11288,1749,41,2407423,2418597,482556,471290,0,11804
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,80.648,12526,2324,41,716941,729394,2289460,2276963,0,11566
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,82.508,11485,1913,40,4314355,4325781,3513316,3501870,0,11560
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,87.357,9373,1138,24,2729551,2738898,3644970,3654320,0,11495
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,84.324,10513,1589,21,2525931,2536392,370545,360041,0,11488
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,80.044,12643,2379,47,1894551,1907121,1132650,1120080,0,11344
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,80.949,12099,2171,47,66735,78756,3087855,3075814,0,11337
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,81.939,11417,2020,21,2153601,2164991,687463,676063,0,11236
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,81.926,11414,1962,36,2089918,2101289,742817,731463,0,11212
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,85.982,9559,1213,28,771110,780629,2227776,2218306,0,11185
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,82.481,10737,1800,30,4190586,4201262,2777023,2766308,0,10821
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,88.433,8412,956,15,217059,225462,2938223,2929821,0,10731
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,90.252,7827,731,11,3470093,3477893,4353369,4361189,0,10655
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,79.721,11820,2249,60,412606,424328,2576232,2564464,0,10372
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,81.794,10612,1826,36,2824496,2835038,3769877,3780451,0,10361
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,83.659,9614,1560,8,3564134,3573741,4449662,4459270,0,10229
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,84.297,9151,1358,25,3808455,3817539,4673724,4682861,0,9982
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,85.302,8586,1203,21,2635883,2644432,268314,259752,0,9753
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,81.596,9824,1784,14,1170527,1180335,1815497,1805683,0,9524
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,78.986,11240,2285,39,643343,654536,2353452,2342244,0,9515
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,88.322,7424,826,8,4480982,4488400,3302210,3294823,0,9481
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,85.208,8383,1200,20,2842636,2850988,3788110,3796482,0,9474
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,81.946,9682,1671,43,2918049,2927672,3852855,3862517,0,9456
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,81.98,9584,1638,32,4015364,4024885,163710,173266,0,9434
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,83.681,8812,1344,21,1181777,1190498,1805581,1796774,0,9398
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,79.771,10480,2004,26,2211714,2222104,645812,635360,0,9330
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,82.319,9264,1544,34,3258292,3267479,4171421,4180666,0,9254
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,87.101,7621,927,28,120145,127735,3031594,3024000,0,9236
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,83.523,8703,1409,12,481205,489898,2497008,2488322,0,9198
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,86.202,7813,964,36,4171912,4179629,2795670,2787877,0,9171
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,83.879,8529,1292,25,4118806,4127267,2847357,2838845,0,9144
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,78.783,10793,2220,29,3689155,3699907,4566076,4576838,0,9072
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,81.864,9186,1520,37,1930030,1939091,1092472,1083309,0,9019
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,82.228,9031,1528,37,78854,87846,3075675,3066684,0,8953
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,80.358,9765,1764,57,2591231,2600950,309346,299691,0,8845
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,86.195,7490,1008,19,3353139,3360616,4256607,4264082,0,8783
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,82.928,8517,1429,15,3818783,3827287,4683028,4691531,0,8760
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,82.036,8773,1443,38,3101794,3110450,4014839,4023594,0,8664
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,88.969,6663,700,16,3313342,3319980,4218599,4225250,0,8662
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,78.681,10277,2159,19,2317035,2327293,538794,528532,0,8599
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,80.171,9496,1770,36,3676274,3685698,4552860,4562313,0,8576
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,95.673,5362,203,21,3941599,3946949,2762925,2757582,0,8556
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,95.816,5330,194,21,4207845,4213165,4327411,4322102,0,8538
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,81.732,8682,1390,40,130041,138634,3021165,3012592,0,8504
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,82.094,8595,1443,36,3544082,3552622,4433935,4442487,0,8486
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,81.93,8589,1481,29,3241828,3250372,4155431,4163992,0,8426
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,95.91,5232,189,18,3941442,3946662,3646941,3641724,0,8412
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,95.085,5351,209,24,4207842,4213164,93483,98807,0,8404
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,82.534,8302,1439,10,1316422,1324718,1303416,1311711,0,8399
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,81.217,8843,1618,22,513994,522806,2454504,2445675,0,8399
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,95.765,5242,194,20,3941599,3946829,4327322,4322098,0,8388
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,95.626,5235,201,21,3941442,3946662,183390,188610,0,8340
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,82.143,8417,1429,32,661544,669907,2335074,2326679,0,8325
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,84.423,7543,1112,19,49720,57206,3103451,3095916,0,8276
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,81.725,8487,1436,37,4222814,4231222,3634613,3626164,0,8249
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,82.894,8044,1316,29,2296359,2304369,560444,552428,0,8226
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,96.179,5077,169,18,4207937,4213002,183548,188610,0,8222
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,85.309,7222,1001,24,1279481,1286669,1270350,1277544,0,8186
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,95.181,5188,200,21,4207842,4213002,3646888,3641724,0,8179
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,80.493,8766,1656,30,1736085,1744820,1603544,1612285,0,8013
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,87,6600,829,14,4053646,4060231,2915059,2908475,0,7997
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,81.411,8220,1433,30,1300844,1308988,1289023,1297222,0,7885
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,80.896,8438,1565,26,2717495,2725899,197373,188950,0,7874
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,87.51,6373,776,12,950342,956704,2012059,2005697,0,7869
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,82.378,7848,1298,28,4285396,4293171,3545166,3537332,0,7869
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,83.458,7466,1173,19,3986682,3994095,137046,144501,0,7867
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,84.446,7143,1020,27,708136,715198,2296676,2289545,0,7833
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,84.511,7089,1080,11,3139712,3146788,4059416,4066498,0,7800
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,85.349,6696,914,9,2700619,2707302,212654,206014,0,7672
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,83.83,7081,1085,17,3159012,3166058,4079404,4086458,0,7586
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,80.033,8484,1622,39,3074226,3082672,3986271,3994719,0,7551
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,84.899,6728,990,10,3033656,3040375,3942393,3949102,0,7532
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,80.067,8393,1540,47,1988584,1996911,1026709,1018385,0,7501
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,82.792,7293,1224,9,624724,631999,2370722,2363444,0,7481
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,83.238,7201,1078,45,28251,35378,3125314,3118170,0,7458
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,83.46,7092,1119,23,2236747,2243799,618657,611581,0,7447
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,83.642,6963,1073,8,59687,66620,3094721,3087796,0,7445
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,87.002,6047,745,10,424940,430948,2557584,2551541,0,7353
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,83.757,6877,1088,10,2707337,2714190,205895,199025,0,7348
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,81.878,7466,1268,22,3585050,3592495,4469933,4477333,0,7342
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,79.998,8134,1586,23,807433,815543,2180482,2172367,0,7267
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,79.306,8413,1675,33,794960,803320,2199233,2190835,0,7234
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,82.595,7107,1172,18,2118700,2125747,717815,710715,0,7218
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,88.493,5588,641,2,4080260,4085846,2890366,2884780,0,7171
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,85.276,6330,905,17,699573,705884,2305251,2298931,0,7162
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,89.667,5342,494,24,225637,230939,2760943,2755621,0,7090
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,79.168,8295,1598,44,876708,884903,2106885,2098622,0,7088
gi|556503834|ref|NC_000913.3|,gi|157144296|ref|NC_009792.1|,NC_000913.3,NC_009792.1,77.406,8998,1890,26,2373662,2382529,510109,501125,0,7074
