gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,89.288,26457,2707,63,3427072,3453457,4701627,4728027,0,34766
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,83.58,32728,5123,102,78846,111420,911825,944454,0,34559
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,84.536,25756,3729,95,3931300,3956874,40322,66004,0,28292
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,83.325,23226,3691,58,192791,215902,1042777,1065934,0,24326
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,90.272,17701,1605,40,4171997,4189623,269496,287153,0,24083
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,79.134,27111,5444,80,2950649,2977590,4233892,4260958,0,23219
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,87.269,16644,1990,44,2390048,2406608,3597262,3613859,0,20381
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,87.9,15083,1761,36,446815,461865,1298257,1313307,0,18868
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,83.254,17747,2821,51,3330564,3348240,4608822,4626487,0,18512
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,85.99,15853,2137,34,3915502,3931296,24384,40210,0,18498
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,78.978,20869,4223,69,2118700,2139483,3348037,3368826,0,17694
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,79.65,19671,3820,74,1011976,1031509,1838194,1857818,0,17259
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,78.369,20332,4117,98,2266133,2286343,3509389,3529560,0,16649
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,84.019,15475,2350,55,20755,36162,848826,864244,0,16621
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,81.991,16819,2746,82,2818469,2835103,4101722,4118441,0,16561
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,78.09,20456,4244,98,1708671,1728972,2402198,2381827,0,16457
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,81.77,16550,2812,70,2738959,2755368,3943514,3959998,0,16114
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,83.049,14866,2266,55,1144588,1159351,1950180,1964893,0,15429
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,86.183,12340,1533,38,3299494,3311747,4576002,4588255,0,14550
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,85.593,12397,1594,68,4201262,4213515,299903,312250,0,14172
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,79.291,15732,3082,76,4409262,4424908,615950,631590,0,13499
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,81.919,13163,2220,50,984519,997583,1817866,1830966,0,12927
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,82.061,12788,2169,48,3377754,3390449,4650431,4663185,0,12615
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,81.147,13160,2340,50,2291337,2304393,3530437,3543558,0,12449
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,80.532,13617,2544,61,2800608,2814157,4082321,4095897,0,12426
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,83.577,11539,1879,13,3564134,3575662,4820321,4831853,0,12222
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,78.171,14682,2886,80,4330269,4344733,456853,471432,0,11955
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,78.086,14648,2979,72,2211208,2225700,3437284,3451855,0,11827
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,82.074,11888,2075,23,3960676,3972522,70458,82330,0,11779
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,83.446,11236,1737,49,2407453,2418597,3615943,3627146,0,11768
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,79.332,13567,2697,41,1909307,1922852,2915976,2929456,0,11737
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,81.083,12370,2228,37,3805253,3817542,5020406,5032743,0,11692
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,87.01,9623,1236,10,4027606,4037221,133733,143348,0,11687
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,81.424,11967,2048,38,4015385,4027224,119505,131423,0,11546
gi|556503834|ref|NC_000913.3|,CP016762.1,NC_000913.3,Query_86377,80.603,12342,2259,58,3255348,3267607,4537164,4549452,0,11324
